Text,Category
"【機種】機種不明（ｉＰｈｏｎｅ）【カテゴリ】▲その他ｄ系アプリ（ｄフォトプリントアプリ）【事象の概要】ｄフォトプリントアプリにログインできない【発生日時】／　：【再発有無】初事象【解決方法】ｄアカウント設定アプリに契約回線のｄアカウントでログインし解消

１１０１",ログイントラブル
"【機種】Ｌ－０３Ｋ（ＳＴＹＬＥ）ビルド最新【カテゴリ】トラ）▲その他ｄ系アプリ【事象の概要】ｄフォトアプリで２冊注文しようとしたが１冊しか注文できておらず、どの写真が注文できてないのか分からない、確認方法あるのか【発生日時】／　：【再発有無】初事象［外部機器］
０５０７",操作説明
"【機種】ｉＰｈｏｎｅ８　【カテゴリ】ｄフォト【事象の概要】何を押しても「認証エラーｄ１３４処理中にエラーが発生しました。しばらくしてから再度ご利用して下さい」とエラーになる。【発生日時】７／３０　：【再発有無】初事象【解決方法】ｄアカウント設定アプリからｄアカウントの設定しなおしで解決。

０８０２",ログイントラブル
リニューアル前に作成したフォトブック履歴のデータおよび再注文出来る様にして欲しい,履歴が消えた
"【機種】Ｐｉｘｅｌ３　【カテゴリ】ｄフォトプリント　【事象の概要】Ｌ版プリントの申し込みができない。「処理中にエラー、しばらく経ってからお試し下さい」【発生日時】７／３０　１４：００【再発有無】初事象【解決方法】ｄアカウント再認証で解決
１００６",ログイントラブル
"【機種】ｉＰｈｏｎｅ１１　ｉＯＳ１３．５．１【カテゴリ】トラ）ｄフォト【事象の概要】アプリリニューアル後からログイン画面に進めず、「サービスの契約が必要です」と表示されてしまい利用できない。【発生日時】７／３０　１３：００【再発有無】初事象［外部機器］
１００３",ログイントラブル
ｄフォトを使用していて、今月のアルバムを作ろうとしましたがアップデートが必要と出て、アップデートの画面に移りますが、そこからアップデートのところの色が薄く、タッチしてもアップデートされません。昨日も今日も同じです。明日で無料の１冊の有効期限がきれるのでなぜか教えて欲しいです。,インストールトラブル
"【機種】ＳＣ－０２Ｍ（Ａ２０）【カテゴリ】ｄフォト【事象の概要】ｄフォトプリントアプリで複数の写真が表示されない【発生日時】７／３０【再発有無】初事象【解決方法】写真選択画面で「ｄフォト（お預かり）」を選択し解決
０６０４",操作説明
"【機種】ｉＰｈｏｎｅ８Ｐｌｕｓ【カテゴリ】ｄフォト【事象の概要】ｄフォトプリントのアプリで操作をすると、ログインもしてないのに「認証エラー　Ｄ１３４」とエラーが発生する【発生日時】未聴取【再発有無】初事象【解決方法】ｄアカウント設定アプリの再認証で改善
０９０５",ログイントラブル
"【機種】ｉＰｈｏｎｅ８【カテゴリ】ｄフォトプリント【事象の概要】アプリを起動すると「Ｄ１３４エラー」が発生する【発生日時】／　：【再発有無】初事象【解決方法】ｄアカウント設定アプリをインストール後、表示された変更前のＩＤを解除し、変更後ＩＤで認証を行い改善
１３０３",ログイントラブル
"【機種】ＳＯ－０１Ｋ（ＸＺ１）ビルド最新【カテゴリ】ｄフォトプリント【事象の概要】フォトブック作成時の写真選択操作時にエラーが表示される
・ｄフォト、ｄフォトプリント、ｄアカウント設定アプリ最新
・ｄフォトプリント起動＞フォトブックを作る＞ｄフォト（お預かり）内で写真選択＞次へ＞エラー（ポップアップ画面：処理中にエラーが発生しました。再度ご利用ください［ＯＫ］※端末の写真、または新たにｄフォト（お預かり）にダウンロードした写真ではエラー無【発生日時】７／２９　２２：００頃【再発有無】初事象【解決方法】「端末の写真」から操作を行いクローズ

０１０１",操作説明
"【機種】Ｊシリーズ　ＳＣ－０４Ｊ　８．０．０【カテゴリ】トラ）ｄフォト【事象の概要】別のＩＤ利用中の期間だけ写真がない為ｄアカウントのＩＤを変更すると保存されている写真は変わるのか教えて欲しい。【発生日時】／　：【再発有無】初事象［外部機器］
０５０６",操作説明
"■入電者：契約者本人
■質問の内容：ｄフォトプリントアプリで以前のｄフォトでプリントした履歴が呼び出せない。繰越分が今月末で失効する分があるが、８冊分の履歴があり、ｄフォトに預けている画像がかなりの数ある為、再度作成するのは現実的ではない。繰越分を伸ばすことは出来ないか。
→出来ない。だが、不便である点に関してはごもっともだと思うので、可能になるかどうかは分からないが、今後そのようなことが出来るようにしていただきたい旨のご意見としてあげさせて頂く。→了承。",履歴が消えた
